stimFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rotate.keys,rotate.started,rotate.stopped,rotate.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,5.827352287014946,None,space,0.4865824580192566,5.827352287014946,None,,,,,,,,,,,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
Images/Hammerclr.jpg,0,0,0,24,,,,,,,7.1772822010098025,None,space,1.1594361970201135,6.4105148980161175,None,None,6.4105148980161175,None,,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
Images/Lightbulbclr.jpg,0,1,1,28,,,,,,,8.310573725029826,None,space,0.9279183829785325,7.610015798010863,None,None,7.610015798010863,None,,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
Images/Mouseclr.jpg,0,2,2,31,,,,,,,9.460759895038791,None,space,1.2240627850405872,8.577863539045211,None,None,8.577863539045211,None,,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
Images/Monkeyclr.jpg,0,3,3,30,,,,,,,10.795038274023682,None,space,1.3100199909531511,9.843914180004504,None,None,9.843914180004504,None,,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
Images/Sunclr.jpg,0,4,4,41,,,,,,,11.795424432028085,None,space,1.182355789002031,11.195562437991612,None,right,11.195562437991612,None,0.9181928969919682,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
Images/Cakeclr.jpg,0,5,5,6,,,,,,,13.095005464041606,None,space,1.5983487719786353,12.411611860035919,None,None,12.411611860035919,None,,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
Images/Cowclr.jpg,0,6,6,13,,,,,,,14.829424803028814,None,space,1.2677790530142374,14.04618282604497,None,None,14.04618282604497,None,,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
Images/Birdclr.jpg,0,7,7,4,,,,,,,16.312440832029097,None,space,2.3426316659897566,15.347267125034705,None,right,15.347267125034705,None,1.5986231559654698,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
Images/Owlclr.jpg,0,8,8,32,,,,,,,18.262609894038178,None,space,2.640717289003078,17.729248051007744,None,None,17.729248051007744,None,,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
Images/Chairclr.jpg,0,9,9,9,,,,,,,21.19727988401428,None,space,1.3886316650314257,20.41343653999502,None,None,20.41343653999502,None,,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
Images/Swanclr.jpg,0,10,10,42,,,,,,,22.6814509370015,None,space,4.155060018005315,21.847016585001256,None,left,21.847016585001256,None,3.922921917983331,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
Images/Bedclr.jpg,0,11,11,2,,,,,,,26.94904871302424,None,space,2.7407060189871117,26.037237062992062,None,None,26.037237062992062,None,,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
Images/Trainclr.jpg,0,12,12,44,,,,,,,29.298938362044282,None,space,1.2105656740022823,28.815452548034955,None,None,28.815452548034955,None,,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
Images/Cornclr.jpg,0,13,13,12,,,,,,,30.716140520002227,None,space,1.5049351319903508,30.065114283002913,None,None,30.065114283002913,None,,001,,2021_Mar_12_1135,PictureNaming,2020.1.2,60.19512888737693,
