stimFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rotate.keys,rotate.started,rotate.stopped,rotate.rt,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,5.868286964017898,None,space,0.7378530300338753,5.868286964017898,None,,,,,,,,,,,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Glassclr.jpg,0,0,0,20,,,,,,,7.485656017030124,None,space,1.241135624004528,6.700912132044323,None,None,6.700912132044323,None,,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Pineappleclr.jpg,0,1,1,35,,,,,,,8.50106560002314,None,space,0.8531528710154817,7.976875346037559,None,None,7.976875346037559,None,,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Chickenclr.jpg,0,2,2,10,,,,,,,9.801937879994512,None,space,1.2814106030273251,8.868617865024135,None,None,8.868617865024135,None,,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Owlclr.jpg,0,3,3,32,,,,,,,10.885023268987425,None,space,0.9651111569837667,10.184908066003118,None,None,10.184908066003118,None,,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Hammerclr.jpg,0,4,4,24,,,,,,,11.835232467041351,None,space,1.4838615679764189,11.186162838013843,None,None,11.186162838013843,None,,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Dogclr.jpg,0,5,5,14,,,,,,,13.476756376039702,None,space,1.8307255669496953,12.719422731024679,None,right,12.719422731024679,None,1.198557484021876,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Footballclr.jpg,0,6,6,18,,,,,,,15.320057079021353,None,space,1.5475426189950667,14.586520854034461,None,None,14.586520854034461,None,,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Birdclr.jpg,0,7,7,4,,,,,,,16.670383552031126,None,space,1.5951055720215663,16.1549374780152,None,None,16.1549374780152,None,,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Umbrellaclr.jpg,0,8,8,47,,,,,,,18.337090441025794,None,space,1.1787071750150062,17.787300286989193,None,None,17.787300286989193,None,,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Turtleclr.jpg,0,9,9,46,,,,,,,19.821098601038102,None,space,6.930028329021297,19.004076468991116,None,None,19.004076468991116,None,,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Pigclr.jpg,0,10,10,34,,,,,,,26.572800257010385,None,space,1.1009415270527825,25.977243398025166,None,None,25.977243398025166,None,,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Cornclr.jpg,0,11,11,12,,,,,,,27.646950013004243,None,space,0.923557975969743,27.12252739298856,None,None,27.12252739298856,None,,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Monkeyclr.jpg,0,12,12,30,,,,,,,28.67323352600215,None,space,1.3569307990255766,28.089165628014598,None,None,28.089165628014598,None,,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Guitarclr.jpg,0,13,13,23,,,,,,,30.390147688041907,None,space,2.8364972520503215,29.489698971039616,None,left,29.489698971039616,None,2.540355660021305,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
Images/Roosterclr.jpg,0,14,14,37,,,,,,,33.00738188100513,None,space,1.1126054319902323,32.37347241101088,None,None,32.37347241101088,None,,001,,2021_Mar_12_1134,PictureNaming,2020.1.2,59.80768027657376,
