stimFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rotate.keys,rotate.rt,rotate.started,rotate.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,7.670646973012481,None,space,0.33021360501879826,7.670646973012481,None,,,,,,,,,,,001,,2021_Mar_12_1329,PictureNaming,2020.1.2,59.996708935444076,
Images/Drumclr.jpg,0,0,0,16,,,,,,,8.937172917008866,None,space,3.961109932977706,8.087777101027314,None,right,1.337012368021533,8.087777101027314,None,001,,2021_Mar_12_1329,PictureNaming,2020.1.2,59.996708935444076,
Images/Carclr.jpg,0,1,1,7,,,,,,,12.820878626022022,None,space,1.3054444899898954,12.087451819039416,None,None,,12.087451819039416,None,001,,2021_Mar_12_1329,PictureNaming,2020.1.2,59.996708935444076,
Images/Lightbulbclr.jpg,0,2,2,28,,,,,,,14.23783929401543,None,space,1.1072132900008,13.437683511991054,None,None,,13.437683511991054,None,001,,2021_Mar_12_1329,PictureNaming,2020.1.2,59.996708935444076,
Images/Duckclr.jpg,0,3,3,15,,,,,,,15.421082435001153,None,space,1.7015720929484814,14.587295789038762,None,left,1.0534846999798901,14.587295789038762,None,001,,2021_Mar_12_1329,PictureNaming,2020.1.2,59.996708935444076,
Images/Guitarclr.jpg,0,4,4,23,,,,,,,17.296357257000636,None,space,2.79094225296285,16.337939467048272,None,left,2.534847484959755,16.337939467048272,None,001,,2021_Mar_12_1329,PictureNaming,2020.1.2,59.996708935444076,
Images/Chickenclr.jpg,0,5,5,10,,,,,,,19.68921677902108,None,space,1.5479144399869256,19.156984910019673,None,left,1.3559580760193057,19.156984910019673,None,001,,2021_Mar_12_1329,PictureNaming,2020.1.2,59.996708935444076,
