practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,blackScreen.started,blackScreen.stopped,doPracticePrompt.started,doPracticePrompt.stopped,doPracticeResp.keys,doPracticeResp.rt,doPracticeResp.started,doPracticeResp.stopped,polygon.started,polygon.stopped,practInstr.started,practInstr.stopped,practInstResp.keys,practInstResp.rt,practInstResp.started,practInstResp.stopped,BlackBlank.started,BlackBlank.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,7.2469825010048226,None,7.2469825010048226,None,y,0.8731638679746538,0.5016566181438975,None,,,,,,,,,,,EA,001,2020_Dec_15_1728,AVSpeech,2020.1.2,60.1091434239403,
,,,,,,,,,,,,,,,,8.61325598298572,None,8.61325598298572,None,escape,9.137337905005552,8.61325598298572,None,,,EA,001,2020_Dec_15_1728,AVSpeech,2020.1.2,60.1091434239403,
,,,,,,,,,,,,,,,,,,,,,,,,17.778861518017948,None,,,,,,,
